id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
1804,កំពង់សីលា,Kampong Seila,kampong-seila-1804,1804,4,11.16935005,103.96776650807777
1806,កំពង់សោម,Kampong Soam,kampong-soam-1806,1806,5,,
1805,កោះរ៉ុង,Kaoh Rung,kaoh-rung-1805,1805,2,,
1801,ព្រះសីហនុ,Preah Sihanouk,preah-sihanouk-1801,1801,4,10.6220485,103.5223365
1802,ព្រៃនប់,Prey Nob,prey-nob-1802,1802,10,10.7198067,103.8161797853434
1803,ស្ទឹងហាវ,Stueng Hav,stueng-hav-1803,1803,4,10.7432829,103.6200444
