id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
1213,បឹងកេងកង,Boeng Keng Kang,boeng-keng-kang-1213,1213,7,11.5489263,104.9113011
1201,ចំការមន,Chamkar Mon,chamkar-mon-1201,1201,5,11.5373071,104.9208767
1212,ច្បារអំពៅ,Chbar Ampov,chbar-ampov-1212,1212,8,11.5228263,104.9667447
1210,ជ្រោយចង្វារ,Chrouy Changvar,chrouy-changvar-1210,1210,5,11.6586259,104.9092633
1205,ដង្កោ,Dangkao,dangkao-1205,1205,12,11.5057732,104.891422
1202,ដូនពេញ,Doun Penh,doun-penh-1202,1202,11,11.5772693,104.9194273
1214,កំបូល,Kamboul,kamboul-1214,1214,7,11.5363753,104.770603
1206,មានជ័យ,Mean Chey,mean-chey-1206,1206,7,11.5315089,104.8984702
1211,ព្រែកព្នៅ,Praek Pnov,praek-pnov-1211,1211,5,11.6591915,104.8608617
1203,៧មករា,Prampir Meakkakra,prampir-meakkakra-1203,1203,8,11.5637649,104.9106689
1209,ពោធិ៍សែនជ័យ,Pur SenChey,pur-senchey-1209,1209,7,11.5538562,104.826722
1207,ឫស្សីកែវ,Russey Keo,russey-keo-1207,1207,7,11.6287927,104.9037583
1208,សែនសុខ,Sen Sok,sen-sok-1208,1208,6,11.5785557,104.8692475
1204,ទួលគោក,Tuol Kouk,tuol-kouk-1204,1204,10,11.5738692,104.8996872
