id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
1401,បាភ្នំ,Ba Phnum,ba-phnum-1401,1401,9,11.2580467,105.3989267
1402,កំចាយមារ,Kamchay Mear,kamchay-mear-1402,1402,8,11.5744182,105.662875
1403,កំពង់ត្របែក,Kampong Trabaek,kampong-trabaek-1403,1403,13,11.1401552,105.4780783
1404,កញ្ជ្រៀច,Kanhchriech,kanhchriech-1404,1404,8,11.6889825,105.5581607
1405,មេសាង,Me Sang,me-sang-1405,1405,8,11.3247044,105.5766407
1408,ពារាំង,Pea Reang,pea-reang-1408,1408,9,11.6633953,105.2289245
1406,ពាមជរ,Peam Chor,peam-chor-1406,1406,10,11.1079466,105.2245017
1407,ពាមរក៍,Peam Ro,peam-ro-1407,1407,8,11.3186652,105.2809166
1409,ព្រះស្ដេច,Preah Sdach,preah-sdach-1409,1409,11,11.1187656,105.3769965
1410,ព្រៃវែង,Prey Veng,prey-veng-1410,1410,4,11.4826844,105.3251212
1411,ពោធិ៍រៀង,Pur Rieng,pur-rieng-1411,1411,6,11.5213787,105.3571127
1412,ស៊ីធរកណ្ដាល,Sithor Kandal,sithor-kandal-1412,1412,11,11.7740666,105.380774
1413,ស្វាយអន្ទរ,Svay Antor,svay-antor-1413,1413,11,11.5729124,105.4252384
