id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
0205,ឯកភ្នំ,Aek Phnum,aek-phnum-0205,0205,7,13.1631918,103.2305121
0201,បាណន់,Banan,banan-0201,0201,8,12.95192635,103.07601322092293
0203,បាត់ដំបង,Battambang,battambang-0203,0203,10,13.0937231,103.18673434190434
0204,បវេល,Bavel,bavel-0204,0204,9,13.216788000000001,102.82214789233467
0212,កំរៀង,Kamrieng,kamrieng-0212,0212,6,13.0899494,102.51831760938151
0213,គាស់ក្រឡ,Koas Krala,koas-krala-0213,0213,6,12.7550281,103.2628529
0206,មោងឫស្សី,Moung Ruessei,moung-ruessei-0206,0206,9,12.775758,103.4486415
0211,ភ្នំព្រឹក,Phnum Proek,phnum-proek-0211,0211,5,13.29109285,102.51932343699104
0207,រតនមណ្ឌល,Rotonak Mondol,rotonak-mondol-0207,0207,5,12.9086418,102.8824003119087
0214,រុក្ខគិរី,Rukh Kiri,rukh-kiri-0214,0214,5,12.59417915,103.43565034578185
0209,សំឡូត,Samlout,samlout-0209,0209,7,12.6226916,102.8523788
0210,សំពៅលូន,Sampov Lun,sampov-lun-0210,0210,6,13.419025099999999,102.5236318714496
0208,សង្កែ,Sangkae,sangkae-0208,0208,10,13.0744566,103.2438673
0202,ថ្មគោល,Thma Koul,thma-koul-0202,0202,10,13.24944415,103.07118059476997
