id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
190101,កំភុន,Kamphun,kamphun-190101,190101,190101,13.4715077,106.1264255
190102,ក្បាលរមាស,Kbal Romeas,kbal-romeas-190102,190102,190102,13.4230872,106.2810754
190103,ភ្លុក,Phluk,phluk-190103,190103,190103,13.564736,106.1724369
190104,សាមឃួយ,Samkhuoy,samkhuoy-190104,190104,190104,13.5750179,106.0929005
190105,ស្ដៅ,Sdau,sdau-190105,190105,020701,,
190106,ស្រែគរ,Srae Kor,srae-kor-190106,190106,190106,13.6521968,106.3619771
190107,តាឡាត,Ta Lat,ta-lat-190107,190107,190107,13.6676474,106.493793
