id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
150508,បន្ទាយដី,Banteay Dei,banteay-dei-150508,150508,150607,12.544952,103.927071
150501,ចំរើនផល,Chamraeun Phal,chamraeun-phal-150501,150501,150601,12.4904969,103.8508964
150503,លលកស,Lolok Sa,lolok-sa-150503,150503,150602,12.5120065,103.8282351
150504,ផ្ទះព្រៃ,Phteah Prey,phteah-prey-150504,150504,150603,12.5436786,103.915241
150505,ព្រៃញី,Prey Nhi,prey-nhi-150505,150505,150604,12.5339671,103.9241096
150506,រលាប,Roleab,roleab-150506,150506,150605,12.4893112,103.9178823
150507,ស្វាយអាត់,Svay At,svay-at-150507,150507,150606,12.5279742,103.882306
